股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,6.3473,7890.0
2303,聯電,7000000,2.8033,144.0
2327,國巨*,2066000,4.0128,699.0
2330,台積電,1406000,8.6924,2290.0
2337,旺宏,1343000,0.4588,125.0
2345,智邦,977000,5.6733,2090.0
2383,台光電,563000,7.0318,4495.0
2454,聯發科,406000,3.7599,3370.0
2455,全新,2753000,2.1567,282.0
3008,大立光,420000,4.4783,4010.0
3017,奇鋐,1002000,5.5802,2200.0
3026,禾伸堂,909000,1.7428,690.0
3037,欣興,2097000,4.6294,794.0
3189,景碩,440013,0.848,693.0
3260,威剛,358000,0.3588,366.5
3264,欣銓,72000,0.0428,214.0
3363,上詮,300000,0.4167,504.0
3443,創意,211000,2.2102,3835.0
3491,昇達科,1000,0.0032,1355.0
3583,辛耘,566000,1.1484,747.0
3661,世芯-KY,215000,2.0287,3480.0
3665,貿聯-KY,955000,4.6731,1765.0
3711,日月光投控,1629000,2.7807,614.0
5289,宜鼎,98000,0.3421,1275.0
6139,亞翔,250000,0.5431,799.0
6182,合晶,4500000,1.8697,149.5
6187,萬潤,1220000,3.2826,975.0
6223,旺矽,326000,5.0753,5600.0
6488,環球晶,394000,1.351,1240.0
6515,穎崴,99000,1.6689,6055.0
6584,南俊國際,2231000,3.5906,579.0
6805,富世達,109000,0.386,1345.0
7734,印能科技,56000,0.4429,2850.0
7751,竑騰,318000,0.9869,1130.0
8021,尖點,1501000,1.8972,454.5
8299,群聯,445000,2.2053,1785.0
8996,高力,1630000,4.5898,1015.0
