股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,8482000,1.72,
1560,中砂,510000,0.8,
2059,川湖,190000,3.39,
2308,台達電,1067000,5.08,
2317,鴻海,3891000,4.11,
2330,台積電,1470000,10.09,
2344,華邦電,1000,0.0,
2345,智邦,1325000,6.63,
2354,鴻準,3284000,1.09,
2357,華碩,1000,0.0,
2368,金像電,2023000,4.18,
2383,台光電,910000,5.35,
2439,美律,1000,0.0,
2449,京元電子,3979000,3.34,
2454,聯發科,1000,0.01,
2884,玉山金,645010,0.1,
3008,大立光,1000,0.01,
3017,奇鋐,1189000,6.63,
3037,欣興,1069000,0.82,
3045,台灣大,43000,0.02,
3211,順達,410000,0.66,
3217,優群,1000,0.0,
3231,緯創,2521000,1.81,
3264,欣銓,1000,0.0,
3376,新日興,1236000,1.48,
3406,玉晶光,727000,1.47,
3515,華擎,607000,0.89,
3533,嘉澤,239000,1.71,
3583,辛耘,1000,0.0,
3653,健策,311000,3.41,
3661,世芯-KY,202000,3.38,
3665,貿聯-KY,1199848,6.32,
3711,日月光投控,862000,0.74,
4770,上品,129000,0.18,
4958,臻鼎-KY,1000,0.0,
4966,譜瑞-KY,385000,1.43,
5274,信驊,61000,1.65,
5347,世界,538000,0.26,
5536,聖暉*,107000,0.43,
6139,亞翔,1000,0.0,
6191,精成科,1511000,0.83,
6223,旺矽,511000,4.16,
6274,台燿,1920000,3.14,
6472,保瑞,1000,0.0,
6515,穎崴,1000,0.01,
6669,緯穎,210000,3.37,
6805,富世達,564000,3.18,
8210,勤誠,831000,2.47,
8299,群聯,139000,0.58,
8996,高力,236000,0.48,
