股票代號,股票名稱,股數,持股權重
1303,南亞,4519000,0.57
1319,東陽,1574000,0.31
2059,川湖,232000,1.79
2308,台達電,2457000,4.71
2313,華通,4685000,0.87
2317,鴻海,7423000,3.46
2327,國巨*,1000,0.0
2330,台積電,3086000,9.28
2345,智邦,2357000,5.83
2354,鴻準,3809000,0.49
2357,華碩,1000,0.0
2368,金像電,4131000,5.28
2383,台光電,1948000,6.35
2404,漢唐,551000,1.14
2439,美律,1000,0.0
2449,京元電子,4024000,1.82
2454,聯發科,1168000,3.46
2884,玉山金,1010,0.0
3008,大立光,1000,0.0
3017,奇鋐,2083000,6.35
3044,健鼎,143000,0.09
3045,台灣大,1000,0.0
3081,聯亞,102000,0.13
3211,順達,555000,0.39
3217,優群,306000,0.1
3231,緯創,3101000,0.94
3515,華擎,1004000,0.53
3533,嘉澤,252000,0.69
3583,辛耘,1000,0.0
3653,健策,647000,3.58
3661,世芯-KY,333000,2.25
3665,貿聯-KY,1532848,4.64
3711,日月光投控,1592000,0.77
3715,定穎投控,3554960,0.89
4958,臻鼎-KY,1738000,0.51
5274,信驊,134000,1.85
5347,世界,2793000,0.57
5536,聖暉*,512000,0.85
6139,亞翔,1604000,2.04
6191,精成科,3088000,0.75
6223,旺矽,978000,4.74
6274,台燿,4255000,3.82
6510,精測,2000,0.01
6515,穎崴,48000,0.27
6669,緯穎,683000,6.16
6805,富世達,919000,2.99
8210,勤誠,1403000,2.78
8299,群聯,882000,2.06
8358,金居,1668000,0.86
8996,高力,1000,0.0
