股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,240000,2.2371,773.0
2059,川湖,84000,3.7892,3785.0
2308,台達電,413000,4.7602,961.0
2317,鴻海,263000,0.7279,228.0
2330,台積電,466000,8.5424,1520.0
2344,華邦電,963000,0.8872,83.7
2345,智邦,298000,4.338,1190.0
2360,致茂,279000,2.6107,790.0
2368,金像電,221000,1.8455,692.0
2382,廣達,330000,1.0398,263.0
2383,台光電,266000,5.3382,1645.0
2408,南亞科,786000,1.7751,194.5
2451,創見,900000,1.9787,196.0
3017,奇鋐,328000,6.0716,1530.0
3037,欣興,300000,0.7925,219.5
3131,弘塑,113000,2.0308,1545.0
3163,波若威,473000,2.1591,394.0
3189,景碩,175000,0.3155,148.0
3231,緯創,483000,0.8448,147.0
3260,威剛,675000,1.949,260.5
3324,雙鴻,171000,2.0897,1030.0
3529,力旺,60000,1.2436,1765.0
3653,健策,10000,0.3264,2760.0
3665,貿聯-KY,251000,4.5259,1505.0
5289,宜鼎,141000,0.8734,524.0
5439,高技,77000,0.2952,319.0
5536,聖暉*,200000,1.8571,779.0
6223,旺矽,148000,3.9543,2265.0
6274,台燿,489000,2.9411,483.0
6442,光聖,89000,1.3649,1375.0
6515,穎崴,85000,2.826,2875.0
6531,愛普*,62000,0.3053,442.5
6584,南俊國際,451000,1.8155,348.5
6669,緯穎,68000,3.544,4395.0
6781,AES-KY,150000,2.4082,1365.0
6805,富世達,112000,2.1671,1625.0
7769,鴻勁,76000,3.0777,3430.0
8046,南電,104000,0.2996,240.5
8210,勤誠,148000,1.7484,1000.0
8299,群聯,299000,4.8004,1340.0
8996,高力,300000,2.0703,579.0
