股票代號,股票名稱,股數,持股權重
1303,南亞,6080000,1.08
1560,中砂,511000,0.8
2059,川湖,179000,2.74
2308,台達電,914000,3.75
2317,鴻海,3896000,4.03
2330,台積電,1600000,10.03
2344,華邦電,1000,0.0
2345,智邦,1330000,6.56
2354,鴻準,3285000,1.07
2357,華碩,892000,2.8
2368,金像電,2028000,4.05
2383,台光電,925000,5.5
2439,美律,1000,0.0
2449,京元電子,4496000,3.46
2454,聯發科,104000,0.61
2884,玉山金,645010,0.1
3008,大立光,2000,0.02
3017,奇鋐,1190000,6.01
3037,欣興,1069000,0.75
3045,台灣大,43000,0.02
3131,弘塑,1000,0.01
3211,順達,410000,0.69
3217,優群,1000,0.0
3231,緯創,2099000,1.44
3264,欣銓,1000,0.0
3376,新日興,1237000,1.48
3406,玉晶光,585000,1.14
3515,華擎,332000,0.42
3529,力旺,91000,0.83
3533,嘉澤,240000,1.73
3583,辛耘,294000,0.51
3653,健策,312000,3.54
3661,世芯-KY,203000,3.06
3665,貿聯-KY,1207848,5.68
3711,日月光投控,862000,0.65
4770,上品,241000,0.33
4958,臻鼎-KY,1000,0.0
4966,譜瑞-KY,386000,1.31
5274,信驊,62000,1.58
5347,世界,1498000,0.69
6139,亞翔,1000,0.0
6191,精成科,1512000,0.82
6223,旺矽,533000,4.22
6274,台燿,1921000,2.9
6472,保瑞,307000,0.98
6515,穎崴,1000,0.01
6669,緯穎,302000,4.6
6805,富世達,515000,2.38
8210,勤誠,832000,2.32
8996,高力,236000,0.43
