股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,5.7151,8250.0
2303,聯電,7000000,2.7493,156.0
2327,國巨*,1566000,3.3621,900.0
2330,台積電,1406000,8.3511,2415.0
2337,旺宏,1343000,0.4481,143.5
2345,智邦,977000,5.6853,2470.0
2383,台光電,563000,7.2103,5295.0
2454,聯發科,406000,3.9082,3925.0
2455,全新,2753000,2.2222,330.5
3008,大立光,420000,3.9975,3950.0
3017,奇鋐,1009000,5.6527,2350.0
3037,欣興,2097000,4.3606,875.0
3189,景碩,440013,0.8004,795.0
3260,威剛,358000,0.3485,410.0
3264,欣銓,72000,0.0402,235.0
3363,上詮,300000,0.4626,608.0
3443,創意,311000,3.2972,4340.0
3491,昇達科,1000,0.003,1270.0
3583,辛耘,566000,1.0706,817.0
3661,世芯-KY,215000,2.1059,4210.0
3665,貿聯-KY,955000,4.3722,1865.0
3711,日月光投控,1629000,2.4532,677.0
5289,宜鼎,98000,0.3577,1530.0
6139,亞翔,250000,0.5216,875.0
6182,合晶,4500000,1.7349,172.5
6187,萬潤,1220000,2.8074,1050.0
6223,旺矽,326000,5.0745,7080.0
6488,環球晶,394000,1.1677,1350.0
6515,穎崴,120000,2.2279,7765.0
6584,南俊國際,2231000,3.6394,663.0
6805,富世達,109000,0.3663,1460.0
7734,印能科技,56000,0.3771,2835.0
7751,竑騰,372000,1.2728,1295.0
8021,尖點,1501000,1.8735,521.0
8299,群聯,445000,2.2946,2220.0
8996,高力,1630000,5.1844,1230.0
