股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,204000,1.4706,945.0
2059,川湖,134000,3.1367,2910.0
2308,台達電,504000,4.6314,1180.0
2317,鴻海,325000,0.5535,218.5
2330,台積電,556000,7.84,1815.0
2344,華邦電,379000,0.2936,107.5
2345,智邦,488000,4.6003,1305.0
2360,致茂,313000,2.3977,1030.0
2368,金像電,60000,0.3541,797.0
2383,台光電,224000,3.4158,2080.0
2408,南亞科,718000,1.5015,274.5
2449,京元電子,932000,2.0931,291.5
2454,聯發科,85000,1.1514,1830.0
2486,一詮,1150000,1.2389,142.0
3017,奇鋐,331000,4.1822,1600.0
3037,欣興,858000,2.3109,347.5
3163,波若威,612000,2.3707,537.0
3189,景碩,213000,0.4091,255.0
3231,緯創,827000,0.8451,131.0
3260,威剛,819000,1.9885,310.5
3324,雙鴻,226000,1.844,1105.0
3443,創意,23000,0.4327,2445.0
3529,力旺,71000,1.0405,1875.0
3533,嘉澤,164000,2.0721,1610.0
3653,健策,14000,0.3293,3145.0
3661,世芯-KY,64000,1.5792,3285.0
3665,貿聯-KY,387000,3.9394,1255.0
4749,新應材,240000,1.5457,825.0
5274,信驊,26000,1.8331,9500.0
5289,宜鼎,157000,0.8842,782.0
5347,世界,2101000,1.9972,126.0
5439,高技,126000,0.2889,309.0
6223,旺矽,175000,3.7014,2775.0
6274,台燿,238000,0.9785,528.0
6415,矽力*-KY,822000,1.7592,265.5
6442,光聖,124000,1.665,1850.0
6515,穎崴,101000,3.6084,4720.0
6531,愛普*,245000,0.7899,405.5
6584,南俊國際,136000,0.3695,377.0
6669,緯穎,50000,1.4437,3630.0
6781,AES-KY,191000,1.687,1145.0
6805,富世達,55000,0.6731,1550.0
7769,鴻勁,92000,2.6892,3850.0
8021,尖點,509920,0.8119,198.5
8046,南電,160000,0.4803,416.5
8210,勤誠,165000,1.277,931.0
8299,群聯,327000,4.9088,1925.0
8358,金居,713000,1.3442,250.0
8996,高力,412000,2.6208,883.0
