股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,5.261,7785.0
2303,聯電,7000000,2.6787,166.0
2327,國巨*,1566000,3.673,1005.0
2330,台積電,1406000,7.7158,2460.0
2337,旺宏,1343000,0.4295,144.5
2345,智邦,977000,5.9974,2645.0
2383,台光電,563000,7.6829,5475.0
2454,聯發科,406000,3.8227,4125.0
2455,全新,2753000,2.2121,338.0
3008,大立光,420000,3.9875,4135.0
3017,奇鋐,1009000,6.2505,2670.0
3037,欣興,2097000,4.5607,917.0
3189,景碩,440013,0.8226,763.0
3260,威剛,358000,0.3306,410.5
3264,欣銓,72000,0.0399,257.0
3363,上詮,300000,0.3912,574.0
3443,創意,311000,3.5181,4605.0
3491,昇達科,1000,0.003,1300.0
3583,辛耘,566000,1.081,860.0
3661,世芯-KY,215000,2.2439,4215.0
3665,貿聯-KY,955000,4.2762,1945.0
3711,日月光投控,1629000,2.4935,679.0
5289,宜鼎,98000,0.3596,1645.0
6139,亞翔,250000,0.5319,932.0
6182,合晶,4500000,1.6463,156.0
6187,萬潤,1220000,2.8204,1035.0
6223,旺矽,326000,5.3999,6855.0
6515,穎崴,120000,2.6664,8915.0
6584,南俊國際,2231000,3.5402,690.0
6805,富世達,109000,0.3987,1570.0
7734,印能科技,56000,0.4009,2955.0
7751,竑騰,372000,1.2023,1505.0
8021,尖點,1501000,1.8798,530.0
8299,群聯,445000,2.2922,2290.0
8996,高力,1630000,5.0487,1425.0
